bid,s,t,ps,pr,id_r,x_r,px_r,y_r,py_r,ev_r,var_r,id,x,px,y,py,ev,var,b,pairid,designid,difficultylevel,rareevent
5,19,4,1,1,360,1,0.2,9,0.8,7.4,10.24,318,8,0.4,7,0.6,7.4,0.24,10,130,5 130,1,TRUE
5,21,4,1,1,360,1,0.2,9,0.8,7.4,10.24,318,8,0.4,7,0.6,7.4,0.24,10,130,5 130,1,TRUE
5,22,4,1,1,360,1,0.2,9,0.8,7.4,10.24,318,8,0.4,7,0.6,7.4,0.24,10,130,5 130,1,TRUE
5,23,4,1,1,360,1,0.2,9,0.8,7.4,10.24,318,8,0.4,7,0.6,7.4,0.24,10,130,5 130,1,TRUE
5,24,4,1,1,360,1,0.2,9,0.8,7.4,10.24,318,8,0.4,7,0.6,7.4,0.24,10,130,5 130,1,TRUE
5,25,4,1,1,360,1,0.2,9,0.8,7.4,10.24,318,8,0.4,7,0.6,7.4,0.24,10,130,5 130,1,TRUE
5,26,4,1,1,360,1,0.2,9,0.8,7.4,10.24,318,8,0.4,7,0.6,7.4,0.24,10,130,5 130,1,TRUE
5,27,4,1,1,360,1,0.2,9,0.8,7.4,10.24,318,8,0.4,7,0.6,7.4,0.24,10,130,5 130,1,TRUE
5,4,5,1,0.8,360,1,0.2,9,0.8,7.4,10.24,318,8,0.4,7,0.6,7.4,0.24,10,130,5 130,1,TRUE
5,10,5,1,1,360,1,0.2,9,0.8,7.4,10.24,318,8,0.4,7,0.6,7.4,0.24,10,130,5 130,1,TRUE
5,11,5,1,1,360,1,0.2,9,0.8,7.4,10.24,318,8,0.4,7,0.6,7.4,0.24,10,130,5 130,1,TRUE
5,12,5,1,1,360,1,0.2,9,0.8,7.4,10.24,318,8,0.4,7,0.6,7.4,0.24,10,130,5 130,1,TRUE
5,16,5,1,1,360,1,0.2,9,0.8,7.4,10.24,318,8,0.4,7,0.6,7.4,0.24,10,130,5 130,1,TRUE
5,17,5,1,1,360,1,0.2,9,0.8,7.4,10.24,318,8,0.4,7,0.6,7.4,0.24,10,130,5 130,1,TRUE
5,18,5,1,1,360,1,0.2,9,0.8,7.4,10.24,318,8,0.4,7,0.6,7.4,0.24,10,130,5 130,1,TRUE
5,19,5,1,1,360,1,0.2,9,0.8,7.4,10.24,318,8,0.4,7,0.6,7.4,0.24,10,130,5 130,1,TRUE
5,20,5,1,1,360,1,0.2,9,0.8,7.4,10.24,318,8,0.4,7,0.6,7.4,0.24,10,130,5 130,1,TRUE
5,22,5,1,1,360,1,0.2,9,0.8,7.4,10.24,318,8,0.4,7,0.6,7.4,0.24,10,130,5 130,1,TRUE
5,23,5,1,1,360,1,0.2,9,0.8,7.4,10.24,318,8,0.4,7,0.6,7.4,0.24,10,130,5 130,1,TRUE
5,24,5,1,1,360,1,0.2,9,0.8,7.4,10.24,318,8,0.4,7,0.6,7.4,0.24,10,130,5 130,1,TRUE
5,25,5,1,1,360,1,0.2,9,0.8,7.4,10.24,318,8,0.4,7,0.6,7.4,0.24,10,130,5 130,1,TRUE
5,26,5,1,1,360,1,0.2,9,0.8,7.4,10.24,318,8,0.4,7,0.6,7.4,0.24,10,130,5 130,1,TRUE
5,27,5,1,1,360,1,0.2,9,0.8,7.4,10.24,318,8,0.4,7,0.6,7.4,0.24,10,130,5 130,1,TRUE
5,28,5,1,1,360,1,0.2,9,0.8,7.4,10.24,318,8,0.4,7,0.6,7.4,0.24,10,130,5 130,1,TRUE
5,29,5,1,1,360,1,0.2,9,0.8,7.4,10.24,318,8,0.4,7,0.6,7.4,0.24,10,130,5 130,1,TRUE
5,30,5,1,1,360,1,0.2,9,0.8,7.4,10.24,318,8,0.4,7,0.6,7.4,0.24,10,130,5 130,1,TRUE
5,31,5,1,1,360,1,0.2,9,0.8,7.4,10.24,318,8,0.4,7,0.6,7.4,0.24,10,130,5 130,1,TRUE
5,32,5,1,1,360,1,0.2,9,0.8,7.4,10.24,318,8,0.4,7,0.6,7.4,0.24,10,130,5 130,1,TRUE
5,33,5,1,1,360,1,0.2,9,0.8,7.4,10.24,318,8,0.4,7,0.6,7.4,0.24,10,130,5 130,1,TRUE
5,34,5,1,1,360,1,0.2,9,0.8,7.4,10.24,318,8,0.4,7,0.6,7.4,0.24,10,130,5 130,1,TRUE
5,35,5,1,1,360,1,0.2,9,0.8,7.4,10.24,318,8,0.4,7,0.6,7.4,0.24,10,130,5 130,1,TRUE
5,36,5,1,1,360,1,0.2,9,0.8,7.4,10.24,318,8,0.4,7,0.6,7.4,0.24,10,130,5 130,1,TRUE
32,0,1,0.00224,0.00671999999999999,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,1,2,0,0.0016,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,2,2,0.000799999999999999,0.0016,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,8,2,0.008,0.008,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,9,2,0.0112,0.0272,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,2,3,0,0,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,3,3,0,0,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,4,3,0,0,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,9,3,0,0,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,10,3,0,0.008,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,11,3,0.004,0.008,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,16,3,0.004,0.008,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,17,3,0.04,0.04,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,18,3,0.056,0.104,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,3,4,0,0,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,4,4,0,0,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,5,4,0,0,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,6,4,0,0,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,10,4,0,0,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,11,4,0,0,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,12,4,0,0,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,13,4,0,0,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,17,4,0,0,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,18,4,0,0,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,19,4,0,0.04,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,20,4,0.02,0.04,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,24,4,0.02,0.04,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,25,4,0.02,0.04,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,26,4,0.2,0.2,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,27,4,0.28,0.36,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,4,5,0,0,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,5,5,0,0,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,6,5,0,0,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,7,5,0,0,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,8,5,0,0,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,11,5,0,0,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,12,5,0,0,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,13,5,0,0,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,14,5,0,0,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,15,5,0,0,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,18,5,0,0,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,19,5,0,0,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,20,5,0,0,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,21,5,0,0,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,22,5,0,0,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,25,5,0,0,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,26,5,0,0,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,27,5,0,0,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,28,5,0,0.2,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,29,5,0.1,0.2,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,32,5,0.1,0.2,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,33,5,0.1,0.2,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,34,5,0.1,0.2,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,35,5,1,0.2,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
32,36,5,1,1,418,1,0.8,9,0.2,2.6,10.24,351,2,0.9,8,0.1,2.6,3.24,37,138,32 138,3,TRUE
